cell_id	fallback
6127	1.0
6128	1.0
6129	0.8144329786300659
6131	0.6393442749977112
6135	0.05263157933950424
6137	0.9862068891525269
6141	0.11578947305679321
6143	1.0
6144	0.49425286054611206
6146	0.3866666555404663
6147	1.0
6148	0.7346368432044983
6149	1.0
6150	0.46562498807907104
6151	1.0
6152	1.0
6153	0.6625000238418579
6154	0.17733989655971527
6155	0.7551020383834839
6164	0.1867469847202301
6165	0.6475644707679749
6166	0.3790322542190552
6167	1.0
6168	1.0
6169	1.0
6170	1.0
6171	0.1678321659564972
6172	0.8164557218551636
6173	0.3076923191547394
6174	1.0
6175	0.5227272510528564
6187	1.0
6191	0.557851254940033
6192	0.5327869057655334
6193	0.9189189076423645
6195	0.6343283653259277
6196	1.0
6197	0.9850746393203735
6198	1.0
6199	1.0
6200	1.0
6201	0.7344632744789124
6202	0.8290598392486572
6203	1.0
6205	1.0
6206	0.10408922284841537
6207	0.09090909361839294
6214	0.1818181872367859
6215	0.2046632170677185
6216	1.0
6218	0.008928571827709675
6219	0.3827160596847534
6221	1.0
6222	0.2971014380455017
6228	0.08620689809322357
6229	0.6627218723297119
6231	0.6296296119689941
6232	1.0
6233	0.8783783912658691
6234	0.7093023061752319
6235	1.0
6236	0.9583333134651184
6237	0.59375
6238	0.9826086759567261
6239	1.0
6240	0.11764705926179886
6241	0.23188406229019165
6246	0.03846153989434242
6248	0.2666666805744171
6249	1.0
6250	0.9679999947547913
6251	1.0
6252	0.41860464215278625
6253	1.0
6254	1.0
6255	1.0
6256	0.47354498505592346
6257	1.0
6259	1.0
6269	0.04147465527057648
6271	0.5822784900665283
6272	1.0
6273	1.0
6274	1.0
6275	0.2554347813129425
6277	0.017621144652366638
6302	0.5179855823516846
6306	0.05833333358168602
6307	0.7777777910232544
6308	0.07692307978868484
6320	0.00872093066573143
6322	0.6326530575752258
6323	1.0
6324	0.942307710647583
6325	1.0
6328	0.2876712381839752
6329	0.34022989869117737
6330	0.08441558480262756
6333	0.2565445005893707
6334	0.07434944063425064
6337	0.04219409450888634
6338	1.0
6339	0.1160493791103363
6342	0.19512194395065308
6346	0.219730943441391
6347	0.034682080149650574
6348	0.9589040875434875
6349	0.11356467008590698
6355	0.6312500238418579
6356	0.8233333230018616
6358	0.8697317838668823
6360	0.009615384973585606
6361	0.19730941951274872
6364	0.9473684430122375
6381	0.30693069100379944
6385	0.9609375
6392	0.017543859779834747
6399	0.019607843831181526
6411	0.20769231021404266
6414	0.609929084777832
6417	0.6574074029922485
6420	0.3496503531932831
6422	1.0
6423	1.0
6427	0.6899999976158142
6431	0.5808823704719543
6451	0.7138728499412537
6454	0.5512820482254028
6457	0.3760683834552765
6472	0.20661157369613647
6473	0.2565445005893707
6477	1.0
6479	0.004048583097755909
6481	0.04878048598766327
6484	0.027522936463356018
6490	0.31578946113586426
6494	0.2237762212753296
6502	0.9741379022598267
6509	0.9700000286102295
6515	0.1034482792019844
6520	0.03921568766236305
6521	0.9468085169792175
6528	0.9200000166893005
6534	0.3452380895614624
6543	0.1666666716337204
6558	0.060975611209869385
6560	0.0074349441565573215
6561	0.4612676203250885
6564	0.5116279125213623
6565	0.8556700944900513
6567	0.02527075819671154
6571	0.7247999906539917
6572	0.09090909361839294
6573	0.018292682245373726
6574	0.6727272868156433
6575	0.7591742873191833
6577	1.0
6580	0.6775362491607666
6582	0.6973684430122375
6583	0.9914529919624329
6584	0.00800000037997961
6585	0.07668711990118027
6586	0.010416666977107525
6587	0.6496673822402954
6588	0.4000000059604645
6589	0.12962962687015533
6591	0.08418367058038712
6592	0.16094987094402313
6593	0.8021390438079834
6594	0.5841121673583984
6595	0.8130081295967102
6600	0.49473685026168823
6602	0.9459459185600281
6603	1.0
6604	0.15050166845321655
6606	0.04736842215061188
6609	1.0
6610	0.10857142508029938
6611	0.09900990128517151
6612	0.1683168262243271
6613	0.12201591581106186
6616	0.9285714030265808
6617	0.012552301399409771
6618	0.44565218687057495
6619	0.028985507786273956
6621	0.7338935732841492
6622	0.2977527976036072
6623	0.23899370431900024
6624	0.014705882407724857
6625	0.004991680383682251
6628	0.9230769276618958
6629	1.0
6631	0.29629629850387573
6634	0.29032257199287415
6657	0.6456953883171082
7020	0.05042016878724098
7028	0.4470588266849518
7029	0.6585366129875183
7030	0.5316455960273743
7031	1.0
7032	1.0
7033	1.0
7034	1.0
7035	1.0
7036	1.0
7037	1.0
7038	1.0
7039	1.0
7040	0.8797468543052673
7041	0.0476190485060215
7043	0.01342281885445118
7051	0.4057142734527588
7052	0.349693238735199
7053	1.0
7054	1.0
7055	0.9811320900917053
7056	1.0
7057	1.0
7058	1.0
7059	1.0
7060	1.0
7061	0.3186003565788269
7064	0.9939393997192383
7066	0.05737704783678055
7068	1.0
7069	1.0
7070	0.9754253029823303
7071	0.7551867365837097
7072	0.2153846174478531
7076	0.14473684132099152
7077	0.18981482088565826
7078	0.8805460929870605
7079	0.23823529481887817
7080	1.0
7081	0.8280632495880127
7082	1.0
7083	1.0
7084	0.48674243688583374
7085	0.15809524059295654
7086	0.00800000037997961
7090	0.04198473319411278
7091	0.22614841163158417
7092	0.577049195766449
7093	1.0
7094	0.995275616645813
7095	1.0
7096	1.0
7097	1.0
7098	1.0
7099	1.0
