x_transformed,y_transformed,group
17783.293,13279.392,CD141+ Myeloid Dendritic Cell
17737.838,13254.696,Memory B Cell
17695.723,13275.97,Memory B Cell
17713.807,13289.406,Memory B Cell
17715.092,13254.077,Memory B Cell
17734.121,13281.454,Memory B Cell
17802.828,13221.412,Endothelial Cell
17731.2,13233.603,Hematopoietic Stem Cell
17737.97,13213.926,Naive B Cell
17755.002,13230.077,Regulatory T Cell
17777.824,13229.4375,Memory B Cell
17896.008,13210.692,Endothelial Cell
17881.525,13189.871,B Cell
17895.129,13170.512,Endothelial Cell
17819.861,13181.826,Memory B Cell
17776.676,13196.599,T Cell
17796.43,13187.266,B Cell
17820.107,13203.874,Memory B Cell
17798.387,13157.46,Effector CD4+ αβ T Cell
17781.162,13141.244,Endothelial Cell
17855.127,13153.272,Memory B Cell
17834.283,13150.336,Effector CD4+ αβ T Cell
17752.99,13189.624,Memory B Cell
17717.877,13208.491,Stromal Cell
17694.201,13208.058,Mature Conventional Dendritic Cell
17744.348,13168.953,Stromal Cell
17711.324,13161.106,Endothelial Cell
17720.018,13183.636,Plasma Cell
17731.535,13153.606,Innate Lymphoid Cell
17814.697,13121.114,Innate Lymphoid Cell
17793.111,13118.787,T Cell
17793.703,13097.23,Naive Thymus Derived CD4+ αβ T Cell
17756.125,12974.294,Effector CD4+ αβ T Cell
17728.943,12975.468,Naive B Cell
17721.87,12996.035,Endothelial Cell
17723.643,13022.861,Memory B Cell
17724.594,13089.263,Innate Lymphoid Cell
17741.477,13077.942,Endothelial Cell
17759.797,13040.629,Innate Lymphoid Cell
17765.334,13105.945,B Cell
17712.076,13110.585,Effector CD4+ αβ T Cell
17727.924,13124.84,Memory B Cell
17738.262,13106.693,Memory B Cell
17763.006,13129.288,CD8+ αβ Memory T Cell
17691.107,13128.735,Regulatory T Cell
17668.69,13129.97,B Cell
17683.236,13061.898,Endothelial Cell
17690.535,13098.487,CD4+ αβ Memory T Cell
17538.37,13078.339,Stromal Cell
17527.064,13061.687,Naive Thymus Derived CD4+ αβ T Cell
17520.254,13082.065,CD8+ αβ Memory T Cell
17561.863,13099.245,Naive Thymus Derived CD4+ αβ T Cell
17520.436,13123.026,Endothelial Cell
17536.805,13132.859,Memory B Cell
17516.639,13023.817,Endothelial Cell
17530.385,13042.286,Innate Lymphoid Cell
17556.32,13042.17,Memory B Cell
17563.451,13021.109,Endothelial Cell
17557.344,13192.3125,Naive Thymus Derived CD4+ αβ T Cell
17513.146,13191.776,Innate Lymphoid Cell
17535.447,13184.781,CD8+ αβ Memory T Cell
17500.19,13171.936,Non Classical Monocyte
17464.422,13167.029,Memory B Cell
17474.486,13189.596,Naive Thymus Derived CD4+ αβ T Cell
17484.965,13175.811,Innate Lymphoid Cell
17505.79,13143.496,Hematopoietic Stem Cell
17402.207,13145.864,Memory B Cell
17448.96,13155.899,Memory B Cell
17472.32,13148.241,Naive Thymus Derived CD4+ αβ T Cell
17491.172,13156.051,Effector CD4+ αβ T Cell
17551.459,13143.544,Endothelial Cell
17518.379,13167.385,CD8+ αβ Memory T Cell
17535.742,13160.26,Naive Thymus Derived CD4+ αβ T Cell
17685.975,13156.093,Endothelial Cell
17645.693,13160.179,Macrophage
17656.992,13145.047,Innate Lymphoid Cell
17663.031,13166.505,CD4+ αβ Memory T Cell
17586.541,13170.835,Naive Thymus Derived CD4+ αβ T Cell
17561.896,13155.46,Naive Thymus Derived CD4+ αβ T Cell
17558.629,13172.037,Memory B Cell
17576.777,13155.099,Stromal Cell
17688.258,13180.053,Naive Thymus Derived CD4+ αβ T Cell
17579.246,13197.211,Naive Thymus Derived CD4+ αβ T Cell
17598.453,13190.064,Endothelial Cell
17669.734,13186.522,Naive Thymus Derived CD4+ αβ T Cell
17884.748,12874.7295,Naive Thymus Derived CD4+ αβ T Cell
17832.21,12891.17,Innate Lymphoid Cell
17840.213,12907.714,Memory B Cell
17864.143,12891.904,Innate Lymphoid Cell
17852.125,12876.926,Macrophage
17756.346,12942.699,Innate Lymphoid Cell
17729.818,12947.352,B Cell
17738.36,12921.066,Plasmacytoid Dendritic Cell
17762.018,12909.167,B Cell
17818.748,12919.27,Effector CD4+ αβ T Cell
17782.2,12906.439,Innate Lymphoid Cell
17806.459,12895.15,CD141+ Myeloid Dendritic Cell
17709.97,12957.764,Plasmacytoid Dendritic Cell
17687.691,12958.331,Regulatory T Cell
17693.479,12937.398,Hematopoietic Stem Cell
17698.51,12894.733,Endothelial Cell
17672.87,12948.146,CD4+ αβ Memory T Cell
17648.135,12960.294,CD4+ αβ Memory T Cell
17657.469,12942.685,CD1c+ Myeloid Dendritic Cell
17664.152,12970.088,Memory B Cell
17630.557,12879.034,Intermediate Monocyte
17621.432,12938.484,Plasmacytoid Dendritic Cell
17639.36,12927.318,Effector CD4+ αβ T Cell
17677.31,12922.875,Hematopoietic Stem Cell
17787.62,12743.909,Plasma Cell
17786.049,12764.019,B Cell
17805.49,12757.868,Memory B Cell
17724.348,12827.642,Naive Thymus Derived CD4+ αβ T Cell
17675.268,12820.118,Memory B Cell
17701.889,12820.503,Memory B Cell
17689.328,12835.906,Memory B Cell
17692.47,12800.136,Macrophage
17719.771,12806.988,Memory B Cell
17745.281,12769.666,Innate Lymphoid Cell
17715.826,12741.631,Macrophage
17721.713,12769.286,Stromal Cell
17755.799,12800.534,Memory B Cell
17739.63,12787.127,Memory B Cell
17747.102,12815.141,Naive B Cell
17771.418,12797.467,Hematopoietic Stem Cell
17770.463,12776.878,Memory B Cell
18627.91,13170.59,Memory B Cell
18528.562,13180.593,Endothelial Cell
18578.408,13178.628,Memory B Cell
18593.893,13187.844,Endothelial Cell
18605.457,13170.709,Naive Thymus Derived CD4+ αβ T Cell
18627.766,13192.214,Stromal Cell
18516.137,13154.08,CD4+ αβ Memory T Cell
18481.725,13132.221,Macrophage
18498.082,13128.044,Plasma Cell
18515.094,13127.884,Plasma Cell
18573.574,13139.299,Endothelial Cell
18549.771,13141.999,Memory B Cell
18561.684,13107.506,CD8+ αβ Memory T Cell
18568.168,13159.649,Regulatory T Cell
18613.867,13147.528,Stromal Cell
18587.14,13123.314,B Cell
18607.645,13126.237,Memory B Cell
18411.473,13148.741,Innate Lymphoid Cell
18350.654,13158.165,Naive Thymus Derived CD4+ αβ T Cell
18390.885,13132.045,Innate Lymphoid Cell
18268.404,13084.962,CD4+ αβ Memory T Cell
18245.947,13093.672,Memory B Cell
18248.727,12971.172,Innate Lymphoid Cell
18254.01,13072.336,Innate Lymphoid Cell
18260.713,13108.616,Regulatory T Cell
18285.02,13112.646,CD141+ Myeloid Dendritic Cell
18337.693,13175.343,Endothelial Cell
18301.34,13154.487,Innate Lymphoid Cell
18268.967,13196.4,Macrophage
18298.104,13194.033,Memory B Cell
18325.871,13190.493,Memory B Cell
18599.31,12990.524,Regulatory T Cell
18581.34,13000.997,Regulatory T Cell
18581.742,12977.938,Hematopoietic Stem Cell
18513.53,13023.861,Plasma Cell
18495.094,13068.902,Memory B Cell
18497.031,13032.639,Plasma Cell
18502.154,13004.444,Innate Lymphoid Cell
18550.215,12969.795,Endothelial Cell
18514.045,12989.78,Memory B Cell
18522.86,12968.5205,Plasma Cell
18564.975,13024.892,Innate Lymphoid Cell
18525.87,13038.544,B Cell
18531.379,13008.302,Regulatory T Cell
18545.697,13024.908,Memory B Cell
18155.684,12738.209,Hematopoietic Stem Cell
18165.615,12760.306,CD8+ αβ Memory T Cell
18145.176,12759.207,Mast Cell
18098.117,12741.801,Endothelial Cell
18030.193,12739.117,Innate Lymphoid Cell
18038.846,12760.746,B Cell
18056.557,12742.033,Stromal Cell
18077.744,12751.64,Memory B Cell
18092.236,12764.711,Memory B Cell
18074.312,12797.399,B Cell
18030.758,12803.475,Effector CD4+ αβ T Cell
18022.266,12777.843,Memory B Cell
18050.885,12772.981,Memory B Cell
18063.943,12782.716,Memory B Cell
18102.709,12789.677,Memory B Cell
18128.414,12822.782,Memory B Cell
18070.164,12816.299,Innate Lymphoid Cell
18095.555,12815.175,Naive B Cell
18111.055,12833.207,Innate Lymphoid Cell
18115.773,12807.299,Memory B Cell
18025.432,12822.75,Innate Lymphoid Cell
17990.215,12838.133,B Cell
18004.416,12811.783,Endothelial Cell
18010.707,12831.443,Endothelial Cell
17914.41,12821.789,Naive Thymus Derived CD4+ αβ T Cell
17877.4,12833.395,Endothelial Cell
17855.688,12803.162,Memory B Cell
17917.588,12838.761,Endothelial Cell
18014.76,12754.409,Memory B Cell
17948.5,12741.755,Memory B Cell
17987.998,12749.581,B Cell
18081.332,12845.726,Naive Thymus Derived CD4+ αβ T Cell
18048.672,12871.425,Naive Thymus Derived CD4+ αβ T Cell
18070.508,12864.937,Memory B Cell
17987.527,12865.993,Naive B Cell
17935.756,12875.273,Memory B Cell
17954.635,12880.453,Mature NK T Cell
17955.418,12845.872,Naive B Cell
17968.27,12859.203,Endothelial Cell
18060.53,12949.206,Effector CD4+ αβ T Cell
17941.928,12967.445,Effector CD4+ αβ T Cell
17944.094,12948.907,Endothelial Cell
18017.352,12967.434,Hematopoietic Stem Cell
18031.633,12947.0625,Mast Cell
18164.441,12952.883,Endothelial Cell
18121.432,12928.273,Plasma Cell
18148.285,12932.842,Plasma Cell
18102.537,12939.412,Plasma Cell
18076.717,12964.639,Plasma Cell
18082.373,12941.782,Macrophage
18099.578,12966.243,Stromal Cell
18151.398,12865.991,Stromal Cell
18104.95,12853.106,Plasma Cell
18130.566,12857.612,Naive Thymus Derived CD4+ αβ T Cell
18138.014,12881.614,Memory B Cell
18203.383,13065.125,T Cell
18170.064,13069.334,B Cell
18178.215,13089.956,Plasma Cell
18193.934,13083.144,Naive B Cell
18223.896,13082.615,Memory B Cell
18227.486,13064.83,Effector CD8+ αβ T Cell
18224.477,13198.35,Naive B Cell
18221.467,13177.532,Memory B Cell
18209.992,13160.727,Endothelial Cell
18169.402,13127.671,Endothelial Cell
18178.89,13146.386,B Cell
18225.348,13145.386,Stromal Cell
18212.166,13120.235,Memory B Cell
18201.715,13102.596,Memory B Cell
18228.084,13104.766,B Cell
17993.014,13198.497,Effector CD4+ αβ T Cell
17974.588,13173.617,B Cell
17996.69,13179.752,B Cell
17904.498,13111.739,Naive Thymus Derived CD4+ αβ T Cell
17948.05,13144.946,CD4+ αβ Memory T Cell
17934.395,13127.655,CD4+ αβ Memory T Cell
17955.074,13166.98,Memory B Cell
17920.615,13203.814,Memory B Cell
17921.65,13167.997,Endothelial Cell
17940.512,13185.31,B Cell
17963.379,13208.066,Naive B Cell
17958.965,13192.173,Stromal Cell
18118.762,13182.318,Plasma Cell
18047.812,13179.495,Naive Thymus Derived CD4+ αβ T Cell
18064.209,13171.156,Memory B Cell
18073.473,13213.749,Innate Lymphoid Cell
18097.117,13179.319,Endothelial Cell
18030.965,13183.184,Naive Thymus Derived CD4+ αβ T Cell
18016.156,13171.966,Mature NK T Cell
18020.564,13200.18,Endothelial Cell
18050.12,13124.241,Innate Lymphoid Cell
17993.78,13154.246,Naive Thymus Derived CD4+ αβ T Cell
18015.78,13147.357,Plasma Cell
18117.729,13119.703,Memory B Cell
18074.014,13129.859,Memory B Cell
18085.166,13155.365,Regulatory T Cell
18105.502,13160.444,B Cell
18145.846,12985.945,Plasma Cell
18133.955,12969.78,Memory B Cell
18145.482,13006.652,T Cell
17956.73,13021.146,B Cell
17916.393,13041.782,CD4+ αβ Memory T Cell
17938.932,13036.542,Innate Lymphoid Cell
17889.355,13028.664,Naive Thymus Derived CD4+ αβ T Cell
18002.79,13024.244,Innate Lymphoid Cell
18053.883,13071.408,Memory B Cell
17998.01,13046.083,Endothelial Cell
17960.742,12982.637,Effector CD4+ αβ T Cell
17970.264,13003.675,Regulatory T Cell
17946.783,13001.87,CD4+ αβ Memory T Cell
18204.596,12978.041,Mast Cell
18181.742,12984.672,Mature NK T Cell
18197.309,12997.492,B Cell
18115.12,12972.172,Stromal Cell
18117.977,12995.399,Endothelial Cell
18093.1,12988.693,Plasma Cell
18486.51,12750.285,Memory B Cell
18411.861,12765.762,Innate Lymphoid Cell
18439.553,12746.107,Endothelial Cell
18432.832,12775.322,Naive Thymus Derived CD4+ αβ T Cell
18453.93,12766.566,Hematopoietic Stem Cell
18466.982,12741.376,B Cell
18370.043,12862.608,Endothelial Cell
18331.82,12872.021,Memory B Cell
18337.318,12852.647,Macrophage
18357.764,12845.296,Endothelial Cell
18401.615,12900.4,Naive Thymus Derived CD4+ αβ T Cell
18338.605,12904.537,Macrophage
18380.568,12891.604,Endothelial Cell
18456.637,12790.855,Effector CD8+ αβ T Cell
18471.043,12810.396,Type I NK T Cell
18445.896,12806.821,CD1c+ Myeloid Dendritic Cell
18209.57,12927.833,Innate Lymphoid Cell
18189.28,12917.361,Effector CD4+ αβ T Cell
18188.676,12959.873,Endothelial Cell
18162.44,12904.362,Stromal Cell
18173.957,12926.4,Stromal Cell
18145.201,12897.572,B Cell
18206.234,12866.693,Endothelial Cell
18164.223,12856.141,Endothelial Cell
18183.76,12856.269,B Cell
18234.994,12801.538,Endothelial Cell
18192.113,12797.771,Effector CD4+ αβ T Cell
18263.387,12798.855,Endothelial Cell
18200.008,12773.452,Memory B Cell
18176.65,12781.737,CD4+ αβ Memory T Cell
18185.08,12758.404,Regulatory T Cell
18200.492,12748.156,B Cell
18217.865,12838.203,Macrophage
18197.164,12837.05,Endothelial Cell
18241.44,12773.687,T Cell
18217.828,12782.021,Memory B Cell
18233.574,12754.696,Endothelial Cell
18328.477,12889.054,Regulatory T Cell
18292.719,12888.874,Endothelial Cell
18309.871,12877.861,Regulatory T Cell
18308.943,12899.1875,CD4+ αβ Memory T Cell
18317.51,12912.114,Effector CD4+ αβ T Cell
18326.812,12928.24,Macrophage
18271.494,12892.069,B Cell
18234.703,12825.338,Macrophage
18244.309,12860.645,Memory B Cell
18259.043,12844.438,Macrophage
18279.383,12949.014,Innate Lymphoid Cell
18230.348,12959.079,Memory B Cell
18267.432,12964.349,Mature Conventional Dendritic Cell
18310.213,12860.585,Intermediate Monocyte
18277.414,12866.035,Macrophage
18291.46,12843.287,B Cell
19491.826,12948.313,T Cell
19422.11,12930.229,Memory B Cell
19469.83,12937.366,Type I NK T Cell
19394.895,12924.462,B Cell
19354.361,12952.331,CD8+ αβ Memory T Cell
19385.375,12944.399,Memory B Cell
19492.22,12982.392,CD8+ αβ Memory T Cell
19350.94,12974.665,Memory B Cell
19380.219,12992.025,Memory B Cell
19479.926,12968.924,Innate Lymphoid Cell
19471.967,13087.673,Effector CD8+ αβ T Cell
19443.055,13086.707,Effector CD4+ αβ T Cell
19457.75,13106.784,Effector CD4+ αβ T Cell
19352.307,13178.063,Regulatory T Cell
19327.328,13182.013,Endothelial Cell
19372.535,13180.215,Endothelial Cell
19377.236,13125.746,B Cell
19342.844,13113.336,Innate Lymphoid Cell
19363.807,13110.435,Effector CD4+ αβ T Cell
19430.002,13140.24,Innate Lymphoid Cell
19400.387,13156.216,Regulatory T Cell
19396.076,13133.648,B Cell
19416.11,13149.611,B Cell
19474.084,13034.209,Naive Thymus Derived CD4+ αβ T Cell
19436.299,13009.55,Naive Thymus Derived CD4+ αβ T Cell
19442.041,13029.254,Effector CD4+ αβ T Cell
19383.904,13101.532,CD4+ αβ Memory T Cell
19312.996,13066.518,Regulatory T Cell
19316.822,13091.158,Regulatory T Cell
19330.768,13063.088,Naive Thymus Derived CD4+ αβ T Cell
19422.475,13034.902,Naive B Cell
19367.15,13011.75,Memory B Cell
19379.127,13031.08,Naive Thymus Derived CD4+ αβ T Cell
19404.018,13032.365,Hematopoietic Stem Cell
19405.832,13008.228,Memory B Cell
19424.863,13080.012,Macrophage
19389.62,13050.405,B Cell
19393.076,13073.516,Naive Thymus Derived CD4+ αβ T Cell
19413.13,13060.215,Naive Thymus Derived CD4+ αβ T Cell
19338.63,13031.709,Naive Thymus Derived CD4+ αβ T Cell
19321.916,13043.621,Naive Thymus Derived CD4+ αβ T Cell
19321.969,13011.132,CD1c+ Myeloid Dendritic Cell
19242.678,13022.954,B Cell
19221.168,13042.534,Naive Thymus Derived CD4+ αβ T Cell
19237.312,13062.652,Effector CD4+ αβ T Cell
19262.467,12999.631,Memory B Cell
19240.5,13000.717,Memory B Cell
19306.414,13032.211,CD4+ αβ Memory T Cell
19255.361,13046.25,Stromal Cell
19297.303,13055.568,Innate Lymphoid Cell
19206.537,13060.636,Memory B Cell
19154.564,12999.57,B Cell
19181.682,13044.901,Stromal Cell
19186.807,13023.846,Stromal Cell
19206.262,13020.863,B Cell
19044.777,13028.559,CD4+ αβ Memory T Cell
18987.543,13010.161,Naive Thymus Derived CD4+ αβ T Cell
19006.646,12997.735,T Cell
19026.547,13038.769,Mast Cell
19033.314,13001.846,Hematopoietic Stem Cell
19089.52,13055.181,Naive Thymus Derived CD4+ αβ T Cell
19074.83,13070.981,Endothelial Cell
19057.926,13009.544,Hematopoietic Stem Cell
19059.043,13050.883,Mast Cell
19068.693,13028.389,Regulatory T Cell
19214.05,13126.421,Hematopoietic Stem Cell
19167.143,13162.145,Endothelial Cell
19183.682,13144.697,Endothelial Cell
19210.902,13145.002,T Cell
19231.59,13154.115,Naive Thymus Derived CD4+ αβ T Cell
19206.21,13172.579,Stromal Cell
19156.422,13193.606,Endothelial Cell
19181.932,13177.786,B Cell
19229.508,13183.938,Hematopoietic Stem Cell
19206.748,13201.786,Stromal Cell
19298.969,13141.562,Plasmacytoid Dendritic Cell
19252.586,13180.32,Mature Conventional Dendritic Cell
19266.064,13137.02,Regulatory T Cell
19278.307,13183.745,Hematopoietic Stem Cell
19282.41,13155.664,Plasmacytoid Dendritic Cell
19320.26,13118.105,Naive B Cell
19281.123,13114.679,Memory B Cell
19293.658,13092.258,Memory B Cell
19302.363,13120.241,Memory B Cell
19210.691,13082.255,Erythrocyte
19165.58,13063.322,Stromal Cell
19163.863,13091.641,CD141+ Myeloid Dendritic Cell
19185.57,13094.156,Stromal Cell
19188.523,13068.97,Memory B Cell
19199.535,13094.856,Naive Thymus Derived CD4+ αβ T Cell
19217.645,13109.336,Stromal Cell
19140.367,13111.858,Memory B Cell
19174.947,13115.102,Endothelial Cell
19194.682,13122.172,B Cell
19240.312,13125.288,T Cell
19257.297,13113.774,Regulatory T Cell
19263.299,13092.639,Naive Thymus Derived CD4+ αβ T Cell
19229.404,13086.767,Mast Cell
19241.396,13101.392,CD4+ αβ Memory T Cell
19339.283,12906.848,Naive Thymus Derived CD4+ αβ T Cell
19330.383,12966.114,Memory B Cell
19318.871,12919.075,Naive Thymus Derived CD4+ αβ T Cell
19319.895,12900.298,Memory B Cell
19336.992,12925.765,Memory B Cell
19280.43,12961.986,Innate Lymphoid Cell
19248.822,12959.278,Innate Lymphoid Cell
19267.385,12978.448,Effector CD4+ αβ T Cell
19274.482,12879.127,Endothelial Cell
19275.729,12905.794,Stromal Cell
19299.193,12891.352,Endothelial Cell
19303.37,12942.985,Endothelial Cell
19293.92,12924.844,Innate Lymphoid Cell
19263.973,12939.027,Innate Lymphoid Cell
19283.705,12944.565,Innate Lymphoid Cell
19212.656,12774.122,Endothelial Cell
19193.225,12773.272,Endothelial Cell
19203.332,12745.69,CD141+ Myeloid Dendritic Cell
19067.78,12795.423,B Cell
19010.865,12797.035,Macrophage
19033.406,12805.122,B Cell
19051.607,12809.097,Memory B Cell
19056.771,12774.772,Memory B Cell
19167.947,12800.532,Regulatory T Cell
19077.953,12765.944,Mature NK T Cell
19084.373,12803.826,B Cell
19143.402,12783.979,Macrophage
19145.887,12931.04,Endothelial Cell
18949.854,12985.398,Innate Lymphoid Cell
18912.078,12975.906,Mast Cell
18931.287,12987.836,Memory B Cell
18922.889,12946.847,B Cell
19018.754,12930.438,CD141+ Myeloid Dendritic Cell
18970.547,12986.757,Endothelial Cell
18983.521,12935.98,Endothelial Cell
19011.012,12951.327,CD4+ αβ Memory T Cell
19053.668,12961.918,Effector CD4+ αβ T Cell
19063.955,12980.705,Regulatory T Cell
19082.545,12970.614,Memory B Cell
19137.023,12987.856,CD8+ αβ Memory T Cell
19225.72,12981.307,Stromal Cell
19164.21,12971.869,B Cell
19183.332,12954.237,Non Classical Monocyte
19229.47,12962.098,Stromal Cell
19095.252,12942.582,Mast Cell
19038.643,12939.463,CD8+ αβ Memory T Cell
19058.922,12939.614,Memory B Cell
19073.28,12953.006,Plasmacytoid Dendritic Cell
19072.248,12925.338,Memory B Cell
19235.992,12841.539,Macrophage
19209.953,12817.937,Endothelial Cell
19199.553,12865.558,Mast Cell
19203.943,12836.185,Endothelial Cell
19219.607,12857.708,Mast Cell
19149.299,12896.314,Hematopoietic Stem Cell
19126.77,12899.626,Hematopoietic Stem Cell
19181.822,12877.234,Endothelial Cell
19129.992,12842.258,Naive B Cell
19131.605,12875.467,CD4+ αβ Memory T Cell
19168.875,12848.152,Macrophage
19086.79,12911.802,Effector CD4+ αβ T Cell
19051.11,12917.255,Hematopoietic Stem Cell
19066.414,12906.229,Regulatory T Cell
19029.094,12836.442,Mast Cell
18994.984,12825.648,CD4+ αβ Memory T Cell
19020.29,12862.188,CD8+ αβ Memory T Cell
19040.158,12876.721,Memory B Cell
19023.219,12887.072,Memory B Cell
19003.855,12877.397,Macrophage
19079.373,12886.938,Memory B Cell
19059.549,12891.525,CD8+ αβ Memory T Cell
19058.951,12868.392,CD4+ αβ Memory T Cell
19065.861,12847.442,Macrophage
18887.98,12831.825,CD8+ αβ Memory T Cell
18945.854,12841.444,Memory B Cell
18910.844,12838.455,Naive Thymus Derived CD4+ αβ T Cell
18891.805,12744.702,B Cell
18859.355,12757.545,Memory B Cell
18869.895,12736.283,Memory B Cell
18893.014,12808.13,Regulatory T Cell
18815.17,12818.231,B Cell
